letter_id,offer_or_rejection,job,start_date,next_steps,rejection_date,denial_reason
4123,Offer,Professor,2020-07-14 06:58:45,Awaiting Response,2015-10-01 02:19:50,Position Filled
4124,Rejection,Assistant Professor,2004-03-04 14:07:54,Awaiting Response,2000-06-20 13:22:22,Incomplete Application
4125,Offer,Professor,2001-02-05 14:21:23,Awaiting Response,2007-04-03 00:21:01,Position Filled
4126,Offer,Associate Professor,2015-02-25 06:30:58,Awaiting Response,2006-12-24 00:09:20,Incomplete Application
4127,Rejection,Assistant Professor,2015-07-04 20:18:26,Awaiting Response,2006-08-25 18:55:37,Position Filled
4128,Rejection,Associate Professor,2016-12-10 09:30:52,Awaiting Response,2002-09-26 06:19:57,Position Filled
4129,Rejection,Associate Professor,2019-10-12 09:35:42,Awaiting Response,2006-01-16 04:48:55,Position Filled
4130,Offer,Professor,2004-10-13 04:22:58,Awaiting Response,2021-11-11 17:27:50,Not Qualified
4131,Offer,Assistant Professor,2003-05-09 14:33:46,Awaiting Response,2007-02-14 09:09:04,Incomplete Application
4132,Offer,Assistant Professor,2011-06-07 22:16:58,Awaiting Response,2011-12-28 04:06:28,Not Qualified
4133,Rejection,Assistant Professor,2011-11-10 04:00:23,Awaiting Response,2014-01-15 14:45:40,Incomplete Application
4134,Rejection,Associate Professor,2011-10-03 20:14:28,Awaiting Response,2012-02-02 00:10:27,Incomplete Application
4135,Rejection,Associate Professor,2020-12-16 11:31:31,Awaiting Response,2023-11-15 13:33:07,Position Filled
4136,Rejection,Professor,2002-03-01 20:43:05,Awaiting Response,2001-02-22 06:57:10,Position Filled
4137,Rejection,Associate Professor,2005-06-23 19:50:38,Awaiting Response,2002-02-06 04:32:29,Incomplete Application
4138,Rejection,Associate Professor,2003-06-18 20:11:05,Awaiting Response,2004-12-11 14:42:06,Not Qualified
4139,Rejection,Professor,2003-01-07 16:39:01,Awaiting Response,2015-11-04 07:23:19,Position Filled
4140,Offer,Professor,2019-09-12 01:58:10,Awaiting Response,2005-06-22 21:42:11,Position Filled
4141,Rejection,Associate Professor,2008-12-06 07:52:18,Awaiting Response,2005-02-23 12:52:21,Incomplete Application
4142,Offer,Associate Professor,2002-08-14 15:23:01,Awaiting Response,2023-02-25 08:24:09,Incomplete Application
4143,Offer,Associate Professor,2012-08-04 01:41:03,Awaiting Response,2008-06-08 20:55:24,Incomplete Application
4144,Rejection,Assistant Professor,2014-03-09 11:15:57,Awaiting Response,2020-12-10 06:42:14,Incomplete Application
4145,Offer,Assistant Professor,2019-04-14 08:00:54,Awaiting Response,2020-05-05 11:37:56,Incomplete Application
4146,Offer,Associate Professor,2003-03-18 23:30:55,Awaiting Response,2005-06-02 09:08:11,Position Filled
4147,Offer,Assistant Professor,2022-10-27 05:42:14,Awaiting Response,2019-10-27 06:37:27,Not Qualified
4148,Rejection,Assistant Professor,2002-04-13 02:41:39,Awaiting Response,2000-01-07 12:39:45,Not Qualified
4149,Rejection,Professor,2006-11-14 12:45:31,Awaiting Response,2013-12-13 21:40:14,Incomplete Application
4150,Rejection,Assistant Professor,2013-12-05 18:09:31,Awaiting Response,2009-02-09 11:46:19,Incomplete Application
4151,Offer,Professor,2005-03-22 20:35:10,Awaiting Response,2023-06-10 19:52:38,Position Filled
4152,Offer,Associate Professor,2011-01-17 20:47:43,Awaiting Response,2010-03-19 02:29:32,Position Filled
4153,Rejection,Assistant Professor,2004-03-06 02:00:47,Awaiting Response,2013-01-13 08:02:32,Not Qualified
4154,Offer,Assistant Professor,2018-07-05 12:05:47,Awaiting Response,2014-04-09 20:43:37,Position Filled
4155,Rejection,Professor,2020-12-14 02:43:08,Awaiting Response,2009-08-18 06:22:22,Not Qualified
4156,Rejection,Professor,2006-05-12 08:37:41,Awaiting Response,2005-08-18 00:34:39,Position Filled
4157,Rejection,Associate Professor,2022-10-27 13:30:11,Awaiting Response,2009-08-05 20:05:23,Position Filled
4158,Offer,Assistant Professor,2011-03-11 18:30:56,Awaiting Response,2020-12-07 07:56:58,Not Qualified
4159,Rejection,Associate Professor,2008-01-02 04:08:44,Awaiting Response,2019-09-25 22:14:03,Position Filled
4160,Offer,Associate Professor,2007-03-20 18:03:49,Awaiting Response,2013-09-25 23:53:52,Position Filled
4161,Offer,Assistant Professor,2013-05-28 02:46:25,Awaiting Response,2011-05-20 00:32:54,Not Qualified
4162,Offer,Assistant Professor,2010-12-13 16:34:30,Awaiting Response,2018-10-14 08:26:12,Not Qualified
4163,Rejection,Professor,2010-02-24 06:52:13,Awaiting Response,2016-08-01 09:42:03,Incomplete Application
4164,Offer,Associate Professor,2005-06-16 01:39:34,Awaiting Response,2003-02-27 11:19:04,Not Qualified
4165,Offer,Assistant Professor,2021-10-05 17:24:36,Awaiting Response,2010-12-04 12:45:14,Position Filled
4166,Rejection,Assistant Professor,2002-05-01 17:40:57,Awaiting Response,2013-08-27 05:05:39,Incomplete Application
4167,Offer,Associate Professor,2018-02-13 07:47:48,Awaiting Response,2011-10-16 07:41:14,Position Filled
4168,Offer,Professor,2008-02-16 10:34:41,Awaiting Response,2013-06-14 07:04:15,Incomplete Application
4169,Rejection,Associate Professor,2023-01-16 06:17:03,Awaiting Response,2018-06-11 19:10:27,Not Qualified
4170,Rejection,Associate Professor,2012-10-13 19:46:13,Awaiting Response,2001-11-11 13:43:05,Position Filled
4171,Offer,Associate Professor,2001-08-25 13:40:08,Awaiting Response,2011-06-13 10:47:24,Not Qualified
4172,Rejection,Associate Professor,2004-02-18 15:59:31,Awaiting Response,2005-12-13 15:31:49,Not Qualified
4173,Rejection,Assistant Professor,2018-10-23 00:51:39,Awaiting Response,2001-09-18 03:24:31,Position Filled
4174,Rejection,Associate Professor,2001-11-02 01:32:27,Awaiting Response,2015-04-18 23:26:12,Incomplete Application
4175,Offer,Professor,2014-04-04 13:21:58,Awaiting Response,2012-04-13 15:42:09,Position Filled
4176,Offer,Assistant Professor,2015-04-15 18:26:07,Awaiting Response,2014-09-12 12:13:38,Incomplete Application
4177,Offer,Assistant Professor,2022-02-28 04:53:44,Awaiting Response,2015-09-24 15:14:28,Not Qualified
4178,Offer,Associate Professor,2009-08-23 05:20:39,Awaiting Response,2003-09-11 03:45:24,Not Qualified
4179,Offer,Professor,2009-09-22 12:20:20,Awaiting Response,2007-04-21 09:17:07,Not Qualified
4180,Rejection,Assistant Professor,2005-01-20 11:23:02,Awaiting Response,2017-02-06 12:34:46,Position Filled
4181,Offer,Professor,2007-04-01 20:37:26,Awaiting Response,2021-09-24 01:34:43,Position Filled
4182,Offer,Assistant Professor,2015-09-27 08:39:05,Awaiting Response,2006-11-28 00:24:32,Not Qualified
4183,Rejection,Professor,2000-07-12 23:15:05,Awaiting Response,2007-02-19 14:21:13,Position Filled
4184,Rejection,Assistant Professor,2001-06-02 20:03:31,Awaiting Response,2008-04-18 00:16:25,Position Filled
4185,Offer,Professor,2016-12-20 15:47:36,Awaiting Response,2011-03-09 12:08:47,Incomplete Application
4186,Rejection,Assistant Professor,2022-03-08 01:28:21,Awaiting Response,2004-01-08 21:48:38,Position Filled
4187,Rejection,Professor,2001-08-20 15:06:09,Awaiting Response,2013-09-10 00:17:32,Position Filled
4188,Rejection,Professor,2013-12-28 14:48:08,Awaiting Response,2021-04-23 22:33:12,Position Filled
4189,Rejection,Associate Professor,2013-08-20 10:40:40,Awaiting Response,2012-05-12 18:32:15,Not Qualified
4190,Offer,Assistant Professor,2019-05-04 15:51:29,Awaiting Response,2007-04-12 01:46:48,Position Filled
4191,Rejection,Associate Professor,2020-03-01 00:21:32,Awaiting Response,2003-03-14 20:21:45,Not Qualified
4192,Offer,Associate Professor,2001-03-21 13:14:47,Awaiting Response,2017-08-10 01:46:03,Incomplete Application
4193,Rejection,Assistant Professor,2003-12-14 15:17:39,Awaiting Response,2001-02-11 11:25:10,Position Filled
4194,Rejection,Professor,2007-10-14 23:58:59,Awaiting Response,2007-09-06 09:45:30,Incomplete Application
4195,Offer,Assistant Professor,2018-10-25 19:02:18,Awaiting Response,2015-11-19 11:22:05,Not Qualified
4196,Offer,Associate Professor,2010-09-28 07:23:41,Awaiting Response,2008-12-25 07:08:48,Position Filled
4197,Offer,Professor,2016-10-03 00:14:14,Awaiting Response,2019-10-20 13:29:03,Not Qualified
4198,Rejection,Associate Professor,2005-05-04 00:21:07,Awaiting Response,2007-03-06 20:27:17,Incomplete Application
4199,Rejection,Associate Professor,2014-03-25 23:00:06,Awaiting Response,2006-08-25 22:29:04,Not Qualified
4200,Offer,Professor,2013-05-09 04:07:22,Awaiting Response,2019-05-19 03:13:44,Position Filled
4201,Rejection,Assistant Professor,2017-02-02 20:38:57,Awaiting Response,2015-08-08 14:21:20,Incomplete Application
4202,Offer,Professor,2001-02-18 10:08:38,Awaiting Response,2020-01-05 07:26:00,Not Qualified
4203,Rejection,Associate Professor,2017-01-28 07:09:53,Awaiting Response,2010-05-09 10:37:35,Incomplete Application
4204,Offer,Professor,2001-04-26 01:47:41,Awaiting Response,2016-10-07 03:05:42,Incomplete Application
4205,Rejection,Professor,2021-09-26 17:47:03,Awaiting Response,2022-09-19 18:50:57,Position Filled
4206,Rejection,Professor,2003-05-05 02:51:30,Awaiting Response,2010-04-25 20:28:46,Not Qualified
4207,Rejection,Associate Professor,2022-06-25 10:05:35,Awaiting Response,2020-08-24 18:40:47,Not Qualified
4208,Offer,Professor,2010-06-22 13:22:52,Awaiting Response,2013-09-09 03:49:36,Incomplete Application
4209,Rejection,Associate Professor,2005-02-05 02:41:44,Awaiting Response,2014-09-10 02:22:20,Position Filled
4210,Offer,Assistant Professor,2004-04-10 04:57:48,Awaiting Response,2015-08-20 06:41:21,Incomplete Application
4211,Offer,Professor,2021-07-20 09:06:25,Awaiting Response,2016-05-04 15:25:25,Not Qualified
4212,Offer,Assistant Professor,2000-04-22 15:01:32,Awaiting Response,2017-07-01 16:57:35,Position Filled
4213,Rejection,Assistant Professor,2020-12-11 10:04:55,Awaiting Response,2020-12-25 13:13:14,Position Filled
4214,Offer,Assistant Professor,2007-11-10 09:34:19,Awaiting Response,2009-01-28 10:13:03,Position Filled
4215,Rejection,Professor,2019-07-17 21:15:08,Awaiting Response,2018-11-06 06:41:30,Incomplete Application
4216,Rejection,Professor,2001-03-22 00:32:15,Awaiting Response,2003-01-06 06:29:07,Not Qualified
4217,Offer,Professor,2016-03-11 18:42:03,Awaiting Response,2010-01-05 08:46:14,Position Filled
4218,Rejection,Assistant Professor,2015-04-23 01:36:55,Awaiting Response,2018-04-08 21:06:43,Not Qualified
4219,Offer,Professor,2003-07-04 03:19:50,Awaiting Response,2021-04-05 23:09:45,Incomplete Application
4220,Offer,Associate Professor,2002-11-10 11:05:13,Awaiting Response,2015-09-13 03:01:35,Incomplete Application
4221,Offer,Professor,2000-08-08 11:58:20,Awaiting Response,2023-08-12 14:59:20,Not Qualified
4222,Rejection,Professor,2012-08-06 21:14:03,Awaiting Response,2020-03-03 03:02:26,Position Filled
4223,Offer,Professor,2002-08-22 03:11:59,Awaiting Response,2010-03-26 21:42:00,Incomplete Application
4224,Rejection,Professor,2016-09-05 05:07:08,Awaiting Response,2023-12-13 12:41:20,Not Qualified
4225,Offer,Professor,2003-06-28 07:32:11,Awaiting Response,2018-11-19 08:46:36,Position Filled
4226,Offer,Associate Professor,2009-11-27 06:25:14,Awaiting Response,2001-04-05 22:24:19,Position Filled
4227,Offer,Associate Professor,2004-12-11 07:20:53,Awaiting Response,2023-10-20 04:35:44,Position Filled
4228,Offer,Professor,2023-04-09 01:31:51,Awaiting Response,2019-03-05 08:32:01,Not Qualified
4229,Offer,Professor,2016-07-11 07:00:53,Awaiting Response,2011-05-28 07:41:38,Not Qualified
4230,Offer,Assistant Professor,2003-02-08 07:32:25,Awaiting Response,2007-12-04 22:57:39,Incomplete Application
4231,Rejection,Associate Professor,2009-03-20 17:26:34,Awaiting Response,2002-01-15 05:27:40,Not Qualified
4232,Rejection,Assistant Professor,2013-10-03 11:06:03,Awaiting Response,2002-08-28 11:15:43,Incomplete Application
4233,Rejection,Associate Professor,2014-05-23 18:05:33,Awaiting Response,2001-02-20 05:39:37,Not Qualified
4234,Offer,Professor,2005-06-07 04:16:22,Awaiting Response,2011-01-19 17:30:06,Incomplete Application
4235,Offer,Professor,2019-02-06 12:02:49,Awaiting Response,2016-10-03 14:24:43,Position Filled
4236,Offer,Professor,2004-02-13 02:22:46,Awaiting Response,2013-01-02 09:44:17,Position Filled
4237,Rejection,Assistant Professor,2002-05-04 18:37:58,Awaiting Response,2008-05-22 21:06:56,Incomplete Application
4238,Rejection,Associate Professor,2016-02-22 17:24:45,Awaiting Response,2002-09-18 16:46:06,Incomplete Application
4239,Offer,Associate Professor,2014-02-09 21:41:52,Awaiting Response,2010-04-26 10:09:26,Position Filled
4240,Offer,Associate Professor,2019-04-26 09:19:40,Awaiting Response,2015-03-03 21:29:37,Incomplete Application
4241,Offer,Professor,2014-12-03 08:05:10,Awaiting Response,2017-03-13 17:41:35,Incomplete Application
4242,Offer,Assistant Professor,2002-09-09 06:20:36,Awaiting Response,2011-09-05 07:16:35,Position Filled
4243,Rejection,Associate Professor,2018-10-26 20:35:54,Awaiting Response,2001-10-22 09:57:04,Incomplete Application
4244,Rejection,Associate Professor,2009-10-23 02:39:23,Awaiting Response,2015-08-28 07:12:01,Incomplete Application
4245,Offer,Professor,2011-12-27 14:52:56,Awaiting Response,2007-02-18 00:07:33,Incomplete Application
4246,Rejection,Professor,2013-04-23 15:51:25,Awaiting Response,2018-03-14 16:48:12,Incomplete Application
4247,Rejection,Professor,2004-08-02 17:11:45,Awaiting Response,2010-12-18 19:34:28,Incomplete Application
4248,Offer,Associate Professor,2020-06-22 05:29:31,Awaiting Response,2013-09-23 14:48:10,Incomplete Application
4249,Offer,Associate Professor,2022-02-17 19:44:06,Awaiting Response,2014-06-16 02:33:40,Position Filled
4250,Offer,Professor,2002-04-14 19:52:07,Awaiting Response,2022-04-23 06:50:09,Position Filled
4251,Offer,Professor,2022-11-18 22:38:40,Awaiting Response,2000-09-21 11:19:43,Position Filled
4252,Rejection,Associate Professor,2019-12-10 20:29:40,Awaiting Response,2020-10-07 10:37:34,Position Filled
4253,Offer,Assistant Professor,2005-04-16 15:00:18,Awaiting Response,2001-02-11 15:29:22,Position Filled
4254,Rejection,Professor,2016-09-16 01:39:54,Awaiting Response,2007-10-07 15:58:58,Not Qualified
4255,Rejection,Associate Professor,2011-12-03 04:34:18,Awaiting Response,2016-09-06 11:53:28,Position Filled
4256,Offer,Professor,2020-01-04 00:33:59,Awaiting Response,2014-04-03 13:28:30,Position Filled
4257,Offer,Associate Professor,2018-09-04 17:08:01,Awaiting Response,2008-08-05 01:38:06,Incomplete Application
4258,Offer,Professor,2013-06-07 07:40:51,Awaiting Response,2010-10-16 05:11:24,Incomplete Application
4259,Offer,Associate Professor,2006-05-19 20:42:47,Awaiting Response,2004-05-12 07:03:06,Incomplete Application
4260,Rejection,Assistant Professor,2005-01-10 06:00:28,Awaiting Response,2007-11-19 21:02:20,Not Qualified
4261,Offer,Assistant Professor,2019-08-23 21:39:01,Awaiting Response,2014-09-01 18:13:43,Not Qualified
4262,Offer,Professor,2020-01-11 20:50:08,Awaiting Response,2002-12-28 08:54:53,Incomplete Application
4263,Rejection,Assistant Professor,2020-11-08 04:55:20,Awaiting Response,2017-11-04 14:19:40,Incomplete Application
4264,Offer,Professor,2000-07-04 17:59:40,Awaiting Response,2011-02-14 07:36:21,Not Qualified
4265,Offer,Assistant Professor,2018-10-28 01:38:40,Awaiting Response,2012-02-03 00:37:11,Incomplete Application
4266,Offer,Associate Professor,2020-04-07 13:08:50,Awaiting Response,2012-11-13 13:53:49,Not Qualified
4267,Offer,Professor,2010-03-15 17:38:34,Awaiting Response,2015-08-28 18:25:10,Position Filled
4268,Offer,Associate Professor,2011-12-04 09:07:12,Awaiting Response,2013-10-14 19:27:27,Not Qualified
4269,Rejection,Assistant Professor,2005-04-18 11:54:49,Awaiting Response,2020-11-13 09:10:33,Not Qualified
4270,Offer,Professor,2008-10-22 07:57:01,Awaiting Response,2001-08-14 14:00:14,Position Filled
4271,Rejection,Associate Professor,2010-12-28 12:09:51,Awaiting Response,2016-03-24 08:06:53,Position Filled
4272,Offer,Professor,2011-01-21 16:07:13,Awaiting Response,2022-08-10 15:52:33,Not Qualified
4273,Rejection,Assistant Professor,2009-09-16 02:20:05,Awaiting Response,2007-10-07 10:55:29,Incomplete Application
4274,Offer,Professor,2000-04-26 16:14:11,Awaiting Response,2016-08-02 13:02:43,Position Filled
4275,Offer,Professor,2006-11-12 04:14:13,Awaiting Response,2002-05-01 16:23:32,Not Qualified
4276,Offer,Professor,2014-02-20 06:20:00,Awaiting Response,2019-09-01 21:53:11,Not Qualified
4277,Rejection,Professor,2000-09-05 02:51:02,Awaiting Response,2022-01-07 15:56:38,Not Qualified
4278,Offer,Assistant Professor,2021-08-09 02:22:56,Awaiting Response,2020-07-05 09:57:45,Position Filled
4279,Offer,Assistant Professor,2002-06-27 19:34:34,Awaiting Response,2023-10-11 18:33:37,Position Filled
4280,Offer,Associate Professor,2002-09-09 05:50:34,Awaiting Response,2016-05-25 15:06:07,Not Qualified
4281,Rejection,Associate Professor,2002-02-25 03:36:12,Awaiting Response,2004-06-18 13:23:30,Position Filled
4282,Offer,Associate Professor,2001-11-27 06:06:18,Awaiting Response,2005-05-04 18:40:20,Position Filled
4283,Rejection,Professor,2022-02-10 18:17:18,Awaiting Response,2001-10-10 23:40:04,Incomplete Application
4284,Rejection,Associate Professor,2008-09-19 16:49:22,Awaiting Response,2012-07-12 08:35:11,Position Filled
4285,Rejection,Assistant Professor,2009-06-26 12:03:03,Awaiting Response,2005-02-15 09:13:24,Incomplete Application
4286,Offer,Assistant Professor,2022-02-22 05:20:14,Awaiting Response,2019-08-10 20:38:17,Incomplete Application
4287,Rejection,Associate Professor,2014-02-01 22:29:49,Awaiting Response,2013-06-10 05:58:58,Incomplete Application
4288,Offer,Assistant Professor,2008-01-19 18:16:42,Awaiting Response,2021-08-14 17:19:18,Incomplete Application
4289,Offer,Assistant Professor,2017-07-17 22:35:46,Awaiting Response,2014-07-09 09:39:47,Incomplete Application
4290,Rejection,Professor,2020-06-17 17:48:58,Awaiting Response,2014-11-13 08:42:10,Not Qualified
4291,Offer,Assistant Professor,2017-01-05 22:23:50,Awaiting Response,2013-01-01 12:58:26,Position Filled
4292,Offer,Professor,2004-07-01 20:59:11,Awaiting Response,2001-09-18 17:24:10,Not Qualified
4293,Offer,Assistant Professor,2018-08-18 22:39:22,Awaiting Response,2001-05-22 19:11:21,Not Qualified
4294,Rejection,Assistant Professor,2008-09-06 20:25:22,Awaiting Response,2018-11-21 21:01:07,Not Qualified
4295,Rejection,Professor,2005-12-20 16:25:33,Awaiting Response,2006-05-12 01:39:56,Incomplete Application
4296,Rejection,Professor,2010-03-09 17:20:47,Awaiting Response,2021-10-11 00:39:32,Incomplete Application
