name,abbreviation,max_faculty_capacity,current_number_of_faculty,academic_division
Physics,PHYS,90,15,Arts
Mathematics,PHYS,55,9,Engineering
Computer Science,PHYS,84,13,Arts
Computer Science,MATH,41,14,Engineering
Physics,MATH,78,18,Arts
Mathematics,MATH,27,19,Engineering
Computer Science,MATH,74,5,Engineering
Mathematics,CS,45,13,Arts
Mathematics,MATH,43,20,Arts
Computer Science,CS,57,8,Engineering
Mathematics,CS,85,8,Science
Physics,MATH,21,13,Arts
Mathematics,CS,99,18,Science
Computer Science,PHYS,38,9,Arts
Physics,CS,66,7,Engineering
Computer Science,CS,91,10,Arts
Physics,CS,69,12,Arts
Mathematics,PHYS,85,5,Science
Physics,MATH,26,16,Arts
Physics,PHYS,29,6,Engineering
Physics,MATH,69,15,Arts
Physics,CS,61,9,Arts
Computer Science,PHYS,86,16,Engineering
Mathematics,MATH,42,19,Arts
Computer Science,CS,77,13,Arts
Computer Science,CS,68,9,Science
Physics,MATH,75,13,Science
Physics,MATH,69,17,Science
Computer Science,PHYS,99,8,Arts
Physics,PHYS,38,11,Engineering
Computer Science,CS,46,20,Engineering
Mathematics,PHYS,46,20,Engineering
Mathematics,MATH,44,13,Arts
Physics,MATH,49,15,Arts
Computer Science,PHYS,76,19,Science
Physics,PHYS,40,9,Science
Computer Science,CS,86,16,Arts
Physics,PHYS,53,19,Science
Computer Science,PHYS,69,11,Engineering
Computer Science,PHYS,33,14,Arts
Mathematics,MATH,34,10,Engineering
Computer Science,MATH,56,18,Engineering
Mathematics,PHYS,62,14,Engineering
Mathematics,PHYS,30,20,Science
Computer Science,PHYS,64,5,Science
Mathematics,CS,29,17,Arts
Physics,CS,64,6,Science
Mathematics,CS,23,13,Science
Physics,CS,96,8,Engineering
Mathematics,MATH,63,6,Engineering
Computer Science,CS,100,19,Arts
Computer Science,MATH,36,8,Science
Mathematics,PHYS,89,15,Engineering
Mathematics,CS,23,13,Arts
Mathematics,CS,30,8,Engineering
Physics,CS,48,6,Arts
Mathematics,MATH,38,19,Engineering
Physics,CS,84,18,Arts
Computer Science,PHYS,87,15,Science
Computer Science,PHYS,31,18,Science
Physics,MATH,98,6,Science
Computer Science,PHYS,97,7,Arts
Physics,MATH,88,16,Arts
Computer Science,MATH,78,10,Arts
Mathematics,PHYS,100,13,Engineering
Computer Science,MATH,67,11,Engineering
Computer Science,PHYS,62,7,Engineering
Physics,MATH,39,11,Engineering
Mathematics,MATH,95,13,Science
Physics,CS,90,13,Science
Physics,CS,98,14,Arts
Computer Science,CS,79,10,Engineering
Physics,PHYS,62,15,Arts
Mathematics,PHYS,62,13,Science
Physics,PHYS,58,10,Science
Computer Science,MATH,65,15,Arts
Physics,MATH,70,12,Engineering
Computer Science,MATH,82,7,Science
Computer Science,CS,45,16,Science
Physics,MATH,97,16,Engineering
Mathematics,MATH,27,15,Science
Physics,CS,45,8,Engineering
Mathematics,CS,56,7,Arts
Mathematics,PHYS,72,13,Engineering
Computer Science,MATH,76,19,Science
Computer Science,MATH,87,9,Arts
Mathematics,CS,30,11,Engineering
Computer Science,PHYS,86,12,Engineering
Mathematics,CS,21,11,Science
Computer Science,PHYS,66,20,Science
Mathematics,MATH,35,20,Science
Computer Science,MATH,81,5,Arts
Mathematics,MATH,24,10,Science
Physics,PHYS,74,6,Arts
Mathematics,PHYS,76,15,Engineering
Mathematics,MATH,61,12,Science
Computer Science,PHYS,98,8,Arts
Mathematics,PHYS,36,5,Engineering
Computer Science,PHYS,76,11,Arts
Physics,MATH,90,5,Arts
Physics,PHYS,66,11,Engineering
Mathematics,CS,93,11,Arts
Computer Science,MATH,98,5,Science
Computer Science,CS,51,20,Arts
Physics,CS,67,19,Arts
Physics,CS,64,14,Engineering
Physics,CS,29,7,Engineering
Physics,PHYS,79,7,Science
Mathematics,PHYS,27,9,Engineering
Mathematics,PHYS,42,18,Engineering
Physics,CS,74,15,Engineering
Computer Science,MATH,65,20,Science
Mathematics,CS,71,10,Arts
Physics,CS,88,6,Engineering
Mathematics,MATH,86,7,Arts
Computer Science,CS,88,15,Science
Physics,CS,41,10,Science
Mathematics,PHYS,27,11,Arts
Mathematics,CS,87,15,Science
Physics,PHYS,36,8,Engineering
Physics,PHYS,79,6,Engineering
Computer Science,PHYS,56,20,Arts
Computer Science,MATH,79,12,Engineering
Computer Science,PHYS,82,7,Arts
Physics,PHYS,91,15,Arts
Physics,MATH,23,13,Science
Physics,MATH,35,12,Science
Mathematics,MATH,55,5,Engineering
Physics,CS,83,14,Engineering
Computer Science,CS,37,7,Arts
Computer Science,MATH,64,13,Science
Physics,PHYS,50,9,Science
Physics,CS,71,18,Science
Physics,PHYS,78,9,Engineering
Computer Science,CS,93,20,Arts
Physics,CS,38,18,Engineering
Physics,PHYS,96,10,Engineering
Computer Science,MATH,66,12,Science
Computer Science,PHYS,85,11,Arts
Computer Science,CS,51,14,Science
Mathematics,CS,67,17,Engineering
Computer Science,MATH,93,5,Science
Physics,CS,32,15,Arts
Computer Science,CS,95,13,Science
Physics,CS,93,9,Engineering
Physics,CS,46,10,Arts
Mathematics,MATH,49,17,Engineering
Computer Science,PHYS,41,10,Engineering
Mathematics,CS,35,14,Arts
Computer Science,CS,22,6,Engineering
Computer Science,MATH,66,16,Arts
Computer Science,PHYS,45,10,Science
Computer Science,CS,71,18,Arts
Physics,CS,44,11,Science
Physics,CS,41,14,Science
Mathematics,CS,81,10,Science
Computer Science,MATH,27,15,Engineering
Mathematics,CS,38,17,Science
Computer Science,CS,96,5,Science
Physics,CS,72,14,Arts
Computer Science,MATH,93,12,Arts
Mathematics,PHYS,34,16,Engineering
Physics,PHYS,22,6,Science
Computer Science,CS,94,16,Arts
Computer Science,CS,66,17,Engineering
Physics,CS,83,11,Science
Mathematics,PHYS,75,5,Science
Mathematics,PHYS,75,15,Science
Mathematics,CS,65,17,Arts
Physics,MATH,71,20,Engineering
Physics,CS,71,18,Arts
Physics,MATH,46,16,Engineering
Computer Science,CS,85,6,Science
Computer Science,CS,39,15,Engineering
Computer Science,PHYS,80,12,Engineering
Physics,PHYS,48,9,Science
Physics,PHYS,93,16,Arts
Physics,MATH,39,13,Engineering
Mathematics,PHYS,22,13,Arts
Mathematics,CS,53,17,Engineering
Physics,PHYS,23,11,Arts
Physics,CS,25,14,Science
Computer Science,CS,62,11,Arts
Mathematics,CS,74,15,Arts
Physics,MATH,82,17,Science
Computer Science,MATH,90,13,Arts
Physics,PHYS,20,16,Arts
Physics,CS,82,20,Engineering
Physics,MATH,34,6,Arts
Mathematics,MATH,84,7,Arts
Computer Science,CS,87,20,Science
Mathematics,MATH,98,9,Engineering
Computer Science,CS,52,11,Arts
Physics,PHYS,62,14,Arts
Physics,PHYS,77,5,Engineering
Physics,MATH,73,6,Arts
Physics,MATH,63,12,Science
Computer Science,CS,22,10,Arts
Mathematics,CS,93,11,Arts
Computer Science,PHYS,87,16,Engineering
Computer Science,MATH,59,15,Engineering
Mathematics,PHYS,28,17,Engineering
Physics,MATH,73,19,Science
Mathematics,MATH,79,19,Science
Mathematics,CS,44,8,Arts
Physics,MATH,36,14,Science
Physics,CS,35,12,Science
Physics,MATH,34,14,Arts
Physics,MATH,44,11,Arts
Physics,CS,22,19,Engineering
Physics,PHYS,95,16,Engineering
Computer Science,PHYS,31,19,Engineering
Mathematics,PHYS,58,13,Arts
Physics,CS,36,18,Engineering
Mathematics,CS,49,12,Arts
Mathematics,MATH,59,14,Science
Mathematics,MATH,95,14,Engineering
Mathematics,CS,89,7,Engineering
Physics,MATH,99,7,Arts
Computer Science,MATH,61,10,Arts
Physics,MATH,51,6,Engineering
Computer Science,MATH,31,12,Arts
Mathematics,CS,63,19,Science
Mathematics,CS,30,12,Science
Computer Science,PHYS,29,16,Arts
Mathematics,PHYS,82,9,Science
Computer Science,CS,29,9,Science
Computer Science,CS,40,13,Science
Mathematics,CS,36,5,Arts
Physics,PHYS,59,5,Science
Physics,PHYS,88,8,Science
Mathematics,MATH,44,5,Science
Physics,CS,24,10,Arts
Computer Science,PHYS,29,16,Engineering
Computer Science,MATH,60,17,Arts
Computer Science,CS,61,18,Science
Computer Science,PHYS,89,13,Arts
Mathematics,MATH,82,9,Science
Computer Science,PHYS,46,17,Arts
Mathematics,MATH,76,13,Engineering
Computer Science,CS,28,19,Science
Physics,CS,95,6,Engineering
Computer Science,PHYS,96,17,Engineering
Computer Science,PHYS,78,15,Science
Mathematics,CS,49,14,Science
Mathematics,CS,26,17,Engineering
Mathematics,MATH,26,13,Science
Physics,CS,70,7,Engineering
Mathematics,PHYS,57,12,Engineering
Mathematics,PHYS,84,17,Engineering
Mathematics,MATH,81,15,Engineering
Mathematics,CS,52,12,Science
Mathematics,MATH,48,10,Arts
Physics,MATH,70,10,Arts
Mathematics,PHYS,20,13,Science
Computer Science,PHYS,99,12,Arts
Mathematics,CS,61,13,Science
Mathematics,CS,37,16,Engineering
Mathematics,MATH,89,7,Science
Mathematics,MATH,72,17,Science
Mathematics,CS,88,19,Science
Physics,CS,37,15,Science
Physics,MATH,91,14,Arts
Computer Science,CS,99,8,Arts
Physics,CS,90,6,Engineering
Computer Science,CS,35,17,Engineering
Computer Science,MATH,34,13,Arts
Physics,PHYS,22,17,Engineering
Mathematics,CS,58,12,Arts
Physics,PHYS,45,9,Science
Computer Science,MATH,83,20,Arts
Physics,MATH,99,20,Engineering
Physics,MATH,83,6,Science
Mathematics,MATH,54,7,Science
Mathematics,MATH,50,15,Science
Physics,CS,38,14,Science
Mathematics,MATH,67,19,Arts
Physics,CS,66,11,Engineering
Mathematics,MATH,91,18,Arts
Physics,PHYS,35,12,Engineering
Computer Science,PHYS,70,6,Engineering
Computer Science,PHYS,55,6,Engineering
Mathematics,PHYS,56,19,Engineering
Physics,PHYS,84,11,Arts
Computer Science,CS,60,17,Science
Computer Science,PHYS,62,16,Engineering
Physics,CS,23,11,Arts
Mathematics,MATH,44,6,Engineering
Physics,PHYS,38,18,Engineering
Computer Science,PHYS,23,18,Arts
Physics,PHYS,39,10,Science
Physics,MATH,54,19,Engineering
Mathematics,MATH,58,12,Engineering
Physics,MATH,68,5,Engineering
Mathematics,PHYS,24,11,Engineering
Mathematics,PHYS,39,6,Science
Computer Science,PHYS,85,17,Arts
Physics,PHYS,82,20,Arts
Mathematics,MATH,43,15,Arts
Physics,CS,60,15,Arts
Computer Science,MATH,70,18,Arts
Computer Science,CS,20,16,Arts
Mathematics,CS,29,7,Engineering
Computer Science,MATH,96,20,Arts
Computer Science,CS,35,12,Engineering
Physics,CS,66,8,Arts
Physics,PHYS,85,9,Science
Computer Science,PHYS,86,17,Science
Computer Science,PHYS,35,16,Science
Mathematics,PHYS,94,20,Engineering
Computer Science,PHYS,56,15,Arts
Physics,CS,64,19,Science
Computer Science,MATH,61,18,Arts
Physics,MATH,50,8,Science
Computer Science,MATH,31,18,Science
Mathematics,MATH,72,7,Engineering
Computer Science,MATH,76,11,Science
Physics,PHYS,41,19,Engineering
Physics,CS,26,7,Engineering
Computer Science,PHYS,38,16,Science
Computer Science,PHYS,61,18,Engineering
Physics,CS,27,18,Science
Physics,MATH,53,18,Science
Mathematics,PHYS,56,19,Arts
Physics,CS,30,17,Engineering
Physics,MATH,99,20,Engineering
Physics,CS,71,19,Arts
Mathematics,CS,84,12,Arts
Physics,CS,86,20,Science
Physics,MATH,42,11,Science
Computer Science,CS,84,11,Science
Mathematics,PHYS,92,14,Science
Computer Science,CS,61,9,Arts
Computer Science,CS,42,8,Science
Computer Science,PHYS,79,10,Engineering
Computer Science,PHYS,96,20,Science
Computer Science,PHYS,59,10,Arts
Mathematics,MATH,23,11,Arts
Computer Science,PHYS,43,9,Science
Physics,PHYS,33,18,Science
Physics,CS,99,13,Science
Mathematics,CS,81,10,Arts
Mathematics,CS,60,20,Arts
Mathematics,MATH,67,20,Science
Physics,CS,21,19,Science
Computer Science,MATH,64,14,Arts
Physics,MATH,41,5,Engineering
Physics,PHYS,30,20,Science
Computer Science,PHYS,39,7,Engineering
Mathematics,CS,89,11,Arts
Physics,MATH,47,14,Engineering
Mathematics,PHYS,55,16,Science
Physics,PHYS,61,9,Arts
Physics,CS,23,18,Arts
Mathematics,CS,44,13,Arts
Computer Science,CS,68,10,Science
Mathematics,PHYS,43,12,Science
Computer Science,PHYS,55,16,Science
Physics,CS,99,19,Science
Mathematics,MATH,26,11,Engineering
Computer Science,PHYS,35,12,Engineering
Computer Science,MATH,36,10,Science
Physics,CS,86,18,Science
Mathematics,PHYS,37,19,Engineering
Mathematics,MATH,20,8,Science
Mathematics,CS,22,14,Engineering
Physics,CS,32,16,Arts
Physics,CS,42,8,Science
Physics,MATH,40,18,Science
Mathematics,PHYS,83,12,Arts
Mathematics,PHYS,96,11,Arts
Physics,PHYS,54,16,Science
Computer Science,CS,90,17,Engineering
Computer Science,PHYS,26,14,Science
Mathematics,MATH,59,5,Engineering
Mathematics,MATH,45,15,Engineering
Mathematics,PHYS,85,6,Science
Mathematics,PHYS,64,17,Engineering
Mathematics,MATH,54,17,Engineering
Mathematics,PHYS,61,13,Arts
Computer Science,MATH,75,17,Science
Mathematics,MATH,73,10,Science
Physics,PHYS,95,12,Arts
Computer Science,MATH,66,6,Arts
Mathematics,MATH,60,19,Science
Computer Science,MATH,22,14,Arts
Physics,PHYS,46,14,Engineering
Physics,PHYS,73,17,Science
Physics,MATH,69,12,Arts
Computer Science,MATH,89,16,Science
Computer Science,PHYS,29,18,Engineering
Mathematics,MATH,73,20,Science
Mathematics,CS,86,5,Arts
Mathematics,PHYS,26,7,Engineering
Computer Science,PHYS,57,20,Arts
Mathematics,PHYS,56,7,Engineering
Physics,CS,91,16,Science
Computer Science,MATH,73,14,Engineering
Computer Science,MATH,69,7,Arts
Computer Science,PHYS,38,7,Engineering
Mathematics,MATH,31,13,Science
Physics,MATH,56,8,Science
Physics,MATH,86,18,Arts
Physics,CS,60,14,Engineering
Computer Science,MATH,64,18,Arts
Mathematics,MATH,70,19,Arts
Computer Science,PHYS,42,9,Engineering
Computer Science,CS,98,11,Engineering
Computer Science,CS,51,7,Engineering
Computer Science,MATH,100,11,Engineering
Computer Science,CS,29,14,Engineering
Computer Science,PHYS,38,9,Science
Mathematics,CS,100,14,Science
Computer Science,PHYS,36,19,Arts
Mathematics,PHYS,53,7,Engineering
Physics,PHYS,30,14,Arts
Mathematics,MATH,64,5,Arts
Physics,MATH,68,19,Engineering
Physics,PHYS,36,19,Engineering
Computer Science,PHYS,63,5,Science
Computer Science,MATH,92,16,Science
Physics,CS,61,10,Science
Computer Science,MATH,73,15,Engineering
Computer Science,PHYS,25,10,Arts
Computer Science,PHYS,23,8,Arts
Physics,CS,30,10,Science
Computer Science,PHYS,75,13,Science
Computer Science,CS,54,18,Arts
Mathematics,CS,59,7,Arts
Mathematics,PHYS,28,17,Engineering
Physics,MATH,47,9,Arts
Physics,CS,88,15,Science
Physics,CS,59,15,Engineering
Mathematics,MATH,75,9,Arts
Mathematics,MATH,87,7,Engineering
Mathematics,CS,84,16,Arts
Mathematics,CS,40,8,Engineering
Mathematics,PHYS,59,14,Engineering
Computer Science,CS,20,17,Engineering
Mathematics,MATH,24,9,Engineering
Computer Science,CS,54,6,Arts
Mathematics,PHYS,84,12,Arts
Physics,CS,100,18,Science
Computer Science,CS,90,14,Arts
Computer Science,CS,63,12,Science
Physics,CS,99,13,Arts
Physics,CS,89,13,Engineering
Physics,MATH,82,16,Arts
Computer Science,CS,97,11,Arts
Physics,CS,36,6,Arts
Physics,PHYS,58,5,Science
Physics,MATH,75,7,Arts
Computer Science,CS,94,15,Engineering
Computer Science,PHYS,87,14,Engineering
Computer Science,CS,52,5,Arts
Mathematics,CS,100,17,Arts
Mathematics,MATH,50,20,Science
Physics,MATH,44,10,Arts
Physics,CS,27,16,Arts
Mathematics,CS,72,5,Arts
Mathematics,MATH,44,13,Arts
Physics,CS,73,17,Engineering
Physics,PHYS,67,5,Engineering
Computer Science,MATH,80,10,Arts
Physics,CS,52,20,Arts
Computer Science,MATH,43,7,Engineering
Mathematics,MATH,45,9,Science
Physics,MATH,73,17,Engineering
Computer Science,CS,62,16,Arts
Physics,CS,51,9,Science
Physics,MATH,63,6,Engineering
Computer Science,MATH,70,9,Engineering
Physics,MATH,77,17,Engineering
Mathematics,CS,31,13,Science
Computer Science,PHYS,87,13,Arts
Computer Science,PHYS,78,19,Engineering
Computer Science,CS,88,6,Science
Physics,CS,31,12,Science
Physics,PHYS,84,14,Arts
Physics,CS,27,16,Science
Computer Science,PHYS,83,9,Engineering
Computer Science,PHYS,26,13,Engineering
Computer Science,MATH,29,8,Engineering
Physics,PHYS,23,16,Science
Computer Science,CS,75,9,Arts
Mathematics,MATH,97,20,Science
Mathematics,CS,74,5,Engineering
Physics,CS,92,6,Arts
Computer Science,MATH,78,8,Arts
Mathematics,PHYS,59,18,Science
Computer Science,CS,74,9,Science
Physics,MATH,36,5,Science
Mathematics,CS,37,11,Arts
Physics,MATH,24,20,Science
Physics,PHYS,48,13,Science
Computer Science,MATH,56,8,Arts
Physics,CS,89,9,Engineering
Physics,PHYS,20,11,Arts
Computer Science,CS,58,19,Science
Mathematics,PHYS,32,11,Engineering
Computer Science,PHYS,91,15,Science
Computer Science,MATH,43,10,Science
Computer Science,CS,87,10,Engineering
Computer Science,CS,53,10,Engineering
Computer Science,CS,58,11,Science
Computer Science,MATH,47,20,Science
Physics,CS,90,14,Engineering
Computer Science,PHYS,91,8,Arts
Mathematics,CS,49,16,Science
Computer Science,CS,58,14,Arts
Physics,MATH,70,15,Engineering
Physics,MATH,45,14,Science
Computer Science,CS,40,20,Arts
Computer Science,MATH,83,11,Science
Mathematics,CS,51,6,Science
Mathematics,MATH,54,10,Science
Computer Science,CS,33,18,Science
Computer Science,CS,53,8,Engineering
Computer Science,MATH,24,5,Science
Mathematics,PHYS,59,20,Engineering
Physics,MATH,45,15,Science
Computer Science,PHYS,94,10,Engineering
Computer Science,MATH,90,15,Arts
Mathematics,CS,86,12,Science
Computer Science,CS,86,17,Science
Computer Science,MATH,80,9,Engineering
Physics,MATH,98,19,Engineering
Physics,MATH,94,5,Science
Physics,MATH,53,10,Arts
Mathematics,MATH,100,18,Science
Computer Science,MATH,42,18,Science
Computer Science,PHYS,27,7,Arts
Mathematics,MATH,34,19,Science
Physics,CS,35,18,Arts
Physics,PHYS,69,13,Science
Computer Science,PHYS,88,9,Science
Mathematics,MATH,91,15,Arts
Mathematics,CS,91,20,Engineering
Physics,MATH,50,10,Arts
Physics,CS,37,19,Science
Computer Science,PHYS,59,16,Engineering
Computer Science,MATH,95,14,Arts
Mathematics,CS,71,11,Science
Physics,MATH,46,13,Arts
Computer Science,MATH,78,16,Science
Physics,MATH,49,8,Arts
Computer Science,MATH,69,15,Science
Mathematics,PHYS,87,18,Arts
Computer Science,MATH,49,15,Arts
Physics,CS,86,9,Science
Computer Science,MATH,63,8,Arts
Physics,CS,41,5,Engineering
Physics,PHYS,49,5,Engineering
Physics,PHYS,97,20,Arts
Computer Science,CS,69,6,Arts
Computer Science,PHYS,34,11,Science
Computer Science,PHYS,95,6,Science
Physics,CS,26,20,Engineering
Physics,CS,96,15,Arts
Mathematics,MATH,31,15,Arts
Computer Science,PHYS,69,12,Engineering
Mathematics,CS,54,15,Arts
Computer Science,CS,88,16,Engineering
Physics,MATH,76,14,Arts
Computer Science,MATH,70,5,Science
Mathematics,PHYS,87,13,Engineering
Computer Science,PHYS,87,8,Science
Mathematics,MATH,60,16,Science
Mathematics,PHYS,71,9,Engineering
Mathematics,PHYS,89,18,Engineering
Mathematics,PHYS,71,11,Engineering
Physics,MATH,97,13,Arts
Mathematics,CS,79,11,Science
Physics,PHYS,22,13,Engineering
Mathematics,PHYS,51,15,Science
Mathematics,PHYS,92,17,Arts
Computer Science,CS,93,10,Engineering
Mathematics,CS,69,19,Science
Physics,CS,63,5,Engineering
Physics,MATH,94,14,Science
Computer Science,CS,88,8,Arts
Physics,PHYS,53,8,Arts
Computer Science,MATH,33,12,Arts
Physics,PHYS,45,18,Engineering
Mathematics,CS,96,10,Arts
Physics,CS,73,6,Engineering
Physics,CS,20,13,Arts
Physics,CS,52,14,Engineering
Computer Science,MATH,34,14,Science
Physics,MATH,42,12,Science
Physics,MATH,60,17,Science
Mathematics,PHYS,53,16,Engineering
Mathematics,MATH,54,16,Engineering
Mathematics,MATH,26,13,Science
Physics,CS,21,5,Arts
Mathematics,PHYS,35,5,Science
Physics,MATH,25,16,Engineering
Physics,PHYS,22,16,Science
Mathematics,PHYS,42,6,Science
Computer Science,MATH,20,18,Science
Physics,PHYS,40,13,Science
Mathematics,CS,73,13,Science
Physics,PHYS,32,8,Science
Mathematics,PHYS,45,19,Engineering
Physics,PHYS,87,16,Science
Computer Science,CS,98,14,Engineering
Mathematics,MATH,57,5,Arts
Mathematics,PHYS,68,14,Arts
Physics,MATH,67,12,Arts
Physics,CS,59,14,Science
Computer Science,MATH,77,16,Science
